AirQualityStation,date,type,area,no2,n
STA-PT03085,2020-03-11,background,urban,29.579166666666666,24
STA-PT03085,2020-03-12,background,urban,12.6,24
STA-PT03085,2020-03-13,background,urban,7.979166666666667,24
STA-PT03085,2020-03-14,background,urban,8.666666666666666,24
STA-PT03085,2020-03-15,background,urban,3.55,24
STA-PT03085,2020-03-16,background,urban,6.266666666666667,24
STA-PT03085,2020-03-17,background,urban,10.508333333333333,24
STA-PT03085,2020-03-18,background,urban,11.841666666666667,24
STA-PT03085,2020-03-19,background,urban,14.358333333333333,24
STA-PT03085,2020-03-20,background,urban,10.795833333333333,24
STA-PT03085,2020-03-21,background,urban,12.9625,24
STA-PT03085,2020-03-22,background,urban,6.320833333333333,24
STA-PT03085,2020-03-23,background,urban,6.75,24
STA-PT03085,2020-03-24,background,urban,11.0125,24
STA-PT03085,2020-03-25,background,urban,9.75,24
STA-PT03085,2020-03-26,background,urban,4.279166666666667,24
STA-PT03085,2020-03-27,background,urban,7.870833333333334,24
STA-PT03085,2020-03-28,background,urban,8.220833333333333,24
STA-PT03085,2020-03-29,background,urban,8.9125,24
STA-PT03085,2020-03-30,background,urban,17.333333333333332,24
STA-PT03085,2020-03-31,background,urban,8.7875,24
STA-PT03085,2020-04-01,background,urban,19.075,24
STA-PT03085,2020-04-02,background,urban,8.5625,24
STA-PT03085,2020-04-03,background,urban,15.920833333333334,24
STA-PT03085,2020-04-04,background,urban,12.916666666666666,24
STA-PT03085,2020-04-05,background,urban,5.516666666666667,24
STA-PT03085,2020-04-06,background,urban,16.6,24
STA-PT03085,2020-04-07,background,urban,15.783333333333333,24
STA-PT03085,2020-04-08,background,urban,18.745833333333334,24
STA-PT03085,2020-04-09,background,urban,17.195833333333333,24
STA-PT03085,2020-04-10,background,urban,3.2958333333333334,24
STA-PT03085,2020-04-11,background,urban,3.6458333333333335,24
STA-PT03085,2020-04-12,background,urban,3.2625,24
STA-PT03085,2020-04-13,background,urban,7.204166666666667,24
STA-PT03085,2020-04-14,background,urban,11.695833333333333,24
STA-PT03085,2020-04-15,background,urban,9.0125,24
STA-PT03085,2020-04-16,background,urban,8.695833333333333,24
STA-PT03085,2020-04-17,background,urban,9.458333333333334,24
STA-PT03085,2020-04-18,background,urban,6.9125,24
STA-PT03085,2020-04-19,background,urban,3.7291666666666665,24
STA-PT03085,2020-04-20,background,urban,11.475,24
STA-PT03085,2020-04-21,background,urban,6.6625,24
STA-PT03085,2020-04-22,background,urban,6.745833333333334,24
STA-PT03085,2020-04-23,background,urban,7.379166666666666,24
STA-PT03085,2020-04-24,background,urban,5.629166666666666,24
STA-PT03085,2020-04-25,background,urban,4.8125,24
STA-PT03085,2020-04-26,background,urban,7.329166666666667,24
STA-PT03085,2020-04-27,background,urban,9.825,24
STA-PT03085,2020-04-28,background,urban,9.058333333333334,24
STA-PT03085,2020-04-29,background,urban,10.9,24
STA-PT03085,2020-04-30,background,urban,8.341666666666667,24
STA-PT03085,2020-05-01,background,urban,4.920833333333333,24
STA-PT03085,2020-05-02,background,urban,5.983333333333333,24
STA-PT03085,2020-05-03,background,urban,6.154166666666667,24
STA-PT03085,2020-05-04,background,urban,7.4125,24
STA-PT03085,2020-05-05,background,urban,12.395833333333334,24
STA-PT03085,2020-05-06,background,urban,8.7125,24
STA-PT03085,2020-05-07,background,urban,5.3,24
STA-PT03085,2020-05-08,background,urban,6.2125,24
STA-PT03085,2020-05-09,background,urban,9.070833333333333,24
STA-PT03085,2020-05-10,background,urban,4.375,24
STA-PT03085,2020-05-11,background,urban,8.729166666666666,24
STA-PT03085,2020-05-12,background,urban,12.366666666666667,24
STA-PT03085,2020-05-13,background,urban,16.2375,24
STA-PT03085,2020-05-14,background,urban,8.966666666666667,24
STA-PT03085,2020-05-15,background,urban,8.333333333333334,24
STA-PT03085,2020-05-16,background,urban,5.4625,24
STA-PT03085,2020-05-17,background,urban,4.541666666666667,24
STA-PT03085,2020-05-18,background,urban,6.295833333333333,24
STA-PT03085,2020-05-19,background,urban,5.825,24
STA-PT03085,2020-05-20,background,urban,4.741666666666666,24
STA-PT03085,2020-05-21,background,urban,5.1,24
STA-PT03085,2020-05-22,background,urban,3.9,24
STA-PT03085,2020-05-23,background,urban,3.4875,24
STA-PT03085,2020-05-24,background,urban,3.345833333333333,24
STA-PT03085,2020-05-25,background,urban,5.308333333333334,24
STA-PT03085,2020-05-26,background,urban,8.375,24
STA-PT03085,2020-05-27,background,urban,8.0375,24
STA-PT03085,2020-05-28,background,urban,7.970833333333333,24
STA-PT03085,2020-05-29,background,urban,11.5625,24
STA-PT03085,2020-05-30,background,urban,5.25,24
STA-PT03085,2020-05-31,background,urban,4.525,24
STA-PT03085,2020-06-01,background,urban,7.495833333333334,24
STA-PT03085,2020-06-02,background,urban,6.9750000000000005,24
STA-PT03085,2020-06-03,background,urban,7.5625,24
STA-PT03085,2020-06-04,background,urban,4.966666666666667,24
STA-PT03085,2020-06-05,background,urban,4.833333333333333,24
STA-PT03085,2020-06-06,background,urban,6.208333333333333,24
STA-PT03085,2020-06-07,background,urban,2.7041666666666666,24
STA-PT03085,2020-06-08,background,urban,4.379166666666666,24
STA-PT03085,2020-06-09,background,urban,4.554166666666667,24
STA-PT03085,2020-06-10,background,urban,3.3625,24
STA-PT03085,2020-06-11,background,urban,3.5583333333333336,24
STA-PT03085,2020-06-12,background,urban,6.075,24
STA-PT03085,2020-06-13,background,urban,7.6625,24
STA-PT03085,2020-06-14,background,urban,5.175,24
STA-PT03085,2020-06-15,background,urban,7.558333333333334,24
STA-PT03085,2020-06-16,background,urban,8.670833333333334,24
STA-PT03085,2020-06-17,background,urban,6.241666666666666,24
STA-PT03085,2020-06-18,background,urban,3.825,24
STA-PT03085,2020-06-19,background,urban,4.1125,24
STA-PT03085,2020-06-20,background,urban,2.6416666666666666,24
STA-PT03085,2020-06-21,background,urban,2.091666666666667,24
STA-PT03085,2020-06-22,background,urban,4.2125,24
STA-PT03085,2020-06-23,background,urban,5.304545454545455,22
STA-PT03085,2020-06-24,background,urban,5.595833333333333,24
STA-PT03085,2020-06-25,background,urban,5.016666666666667,24
STA-PT03085,2020-06-26,background,urban,5.6625,24
STA-PT03085,2020-06-27,background,urban,3.6208333333333336,24
STA-PT03085,2020-06-28,background,urban,2.85,24
STA-PT03085,2020-06-29,background,urban,4.558333333333334,24
STA-PT03085,2020-06-30,background,urban,5.275,24
STA-PT03085,2020-07-01,background,urban,3.9583333333333335,24
STA-PT03085,2020-07-02,background,urban,5.033333333333333,24
STA-PT03085,2020-07-03,background,urban,6.508333333333334,24
STA-PT03085,2020-07-04,background,urban,6.008333333333333,24
STA-PT03085,2020-07-05,background,urban,5.354166666666667,24
STA-PT03085,2020-07-06,background,urban,8.254166666666666,24
STA-PT03085,2020-07-07,background,urban,14.883333333333333,24
STA-PT03085,2020-07-08,background,urban,6.666666666666667,24
STA-PT03085,2020-07-09,background,urban,7.666666666666666,24
STA-PT03085,2020-07-10,background,urban,6.108333333333333,24
STA-PT03085,2020-07-11,background,urban,7.695833333333334,24
STA-PT03085,2020-07-12,background,urban,9.004166666666666,24
STA-PT03085,2020-07-13,background,urban,15.4125,24
STA-PT03085,2020-07-14,background,urban,8.479166666666666,24
STA-PT03085,2020-07-15,background,urban,11.854166666666666,24
STA-PT03085,2020-07-16,background,urban,16.508333333333333,24
STA-PT03085,2020-07-17,background,urban,23.2,24
STA-PT03085,2020-07-18,background,urban,16.533333333333335,24
STA-PT03085,2020-07-19,background,urban,5.420833333333333,24
STA-PT03085,2020-07-20,background,urban,17.545833333333334,24
STA-PT03085,2020-07-21,background,urban,17.558333333333334,24
STA-PT03085,2020-07-22,background,urban,20.954166666666666,24
STA-PT03085,2020-07-23,background,urban,9.5875,24
STA-PT03085,2020-07-24,background,urban,6.6875,24
STA-PT03085,2020-07-25,background,urban,4.275,24
STA-PT03085,2020-07-26,background,urban,3.220833333333333,24
STA-PT03085,2020-07-27,background,urban,4.270833333333333,24
STA-PT03085,2020-07-28,background,urban,4.554166666666667,24
STA-PT03085,2020-07-29,background,urban,7.595833333333333,24
STA-PT03085,2020-07-30,background,urban,13.222727272727273,22
STA-PT03087,2019-01-01,background,urban,43.38260869565217,23
STA-PT03087,2019-01-02,background,urban,40.625,24
STA-PT03087,2019-01-03,background,urban,34.829166666666666,24
STA-PT03087,2019-01-04,background,urban,35.3625,24
STA-PT03087,2019-01-05,background,urban,36.19583333333333,24
STA-PT03087,2019-01-06,background,urban,46.475,24
STA-PT03087,2019-01-07,background,urban,57.94583333333333,24
STA-PT03087,2019-01-08,background,urban,57.71666666666667,24
STA-PT03087,2019-01-09,background,urban,63.208333333333336,24
STA-PT03087,2019-01-10,background,urban,37.170833333333334,24
STA-PT03087,2019-01-11,background,urban,31.154166666666665,24
STA-PT03087,2019-01-12,background,urban,31.52916666666667,24
STA-PT03087,2019-01-13,background,urban,37.92916666666667,24
STA-PT03087,2019-01-14,background,urban,49.89583333333333,24
STA-PT03087,2019-01-15,background,urban,43.541666666666664,24
STA-PT03087,2019-01-16,background,urban,52.4375,24
STA-PT03087,2019-01-17,background,urban,27.233333333333334,24
STA-PT03087,2019-01-18,background,urban,17.7,23
STA-PT03087,2019-01-19,background,urban,15.65,24
STA-PT03087,2019-01-20,background,urban,10.408333333333333,24
STA-PT03087,2019-01-21,background,urban,18.804166666666667,24
STA-PT03087,2019-01-22,background,urban,16.395833333333332,24
STA-PT03087,2019-01-23,background,urban,10.683333333333334,24
STA-PT03087,2019-01-24,background,urban,14.204166666666667,24
STA-PT03087,2019-01-25,background,urban,38.270833333333336,24
STA-PT03087,2019-01-26,background,urban,46.395833333333336,24
STA-PT03087,2019-01-27,background,urban,11.4625,24
STA-PT03087,2019-01-28,background,urban,17.283333333333335,24
STA-PT03087,2019-01-29,background,urban,16.070833333333333,24
STA-PT03087,2019-01-30,background,urban,17.170833333333334,24
STA-PT03087,2019-01-31,background,urban,8.033333333333333,24
STA-PT03087,2019-02-01,background,urban,8.916666666666666,24
STA-PT03087,2019-02-02,background,urban,18.525,24
STA-PT03087,2019-02-03,background,urban,20.920833333333334,24
STA-PT03087,2019-02-04,background,urban,41.579166666666666,24
STA-PT03087,2019-02-05,background,urban,52.8,24
STA-PT03087,2019-02-06,background,urban,58.8,24
STA-PT03087,2019-02-07,background,urban,30.9375,24
STA-PT03087,2019-02-08,background,urban,36.2625,24
STA-PT03087,2019-02-09,background,urban,31.091666666666665,24
STA-PT03087,2019-02-10,background,urban,7.570833333333333,24
STA-PT03087,2019-02-11,background,urban,30.954166666666666,24
STA-PT03087,2019-02-12,background,urban,43.57083333333333,24
STA-PT03087,2019-02-13,background,urban,48.275,24
STA-PT03087,2019-02-14,background,urban,33.575,24
STA-PT03087,2019-02-15,background,urban,28.425,24
STA-PT03087,2019-02-16,background,urban,27.029166666666665,24
STA-PT03087,2019-02-17,background,urban,23.341666666666665,24
STA-PT03087,2019-02-18,background,urban,19.320833333333333,24
STA-PT03087,2019-02-19,background,urban,25.479166666666668,24
STA-PT03087,2019-02-20,background,urban,41.875,24
STA-PT03087,2019-02-21,background,urban,34.4,24
STA-PT03087,2019-02-22,background,urban,21.266666666666666,24
STA-PT03087,2019-02-23,background,urban,39.56666666666667,24
STA-PT03087,2019-02-24,background,urban,37.975,24
STA-PT03087,2019-02-25,background,urban,40.725,24
STA-PT03087,2019-02-26,background,urban,24.4625,24
STA-PT03087,2019-02-27,background,urban,23.120833333333334,24
STA-PT03087,2019-02-28,background,urban,22.470833333333335,24
STA-PT03087,2019-03-01,background,urban,16.05,24
STA-PT03087,2019-03-02,background,urban,13.241666666666667,24
STA-PT03087,2019-03-03,background,urban,11.425,24
STA-PT03087,2019-03-04,background,urban,11.1625,24
STA-PT03087,2019-03-05,background,urban,3.6,24
STA-PT03087,2019-03-06,background,urban,12.570833333333333,24
STA-PT03087,2019-03-07,background,urban,19.375,24
STA-PT03087,2019-03-08,background,urban,17.695833333333333,24
STA-PT03087,2019-03-09,background,urban,22.45,24
STA-PT03087,2019-03-10,background,urban,14.283333333333333,24
STA-PT03087,2019-03-11,background,urban,26.3,24
STA-PT03087,2019-03-12,background,urban,24.929166666666667,24
STA-PT03087,2019-03-13,background,urban,12.4125,24
STA-PT03087,2019-03-14,background,urban,27.925,24
STA-PT03087,2019-03-15,background,urban,48.61666666666667,24
STA-PT03087,2019-03-16,background,urban,46.075,24
STA-PT03087,2019-03-17,background,urban,11.041666666666666,24
STA-PT03087,2019-03-18,background,urban,19.579166666666666,24
STA-PT03087,2019-03-19,background,urban,25.6375,24
STA-PT03087,2019-03-20,background,urban,21.0375,24
STA-PT03087,2019-03-21,background,urban,28.929166666666667,24
STA-PT03087,2019-03-22,background,urban,26.895833333333332,24
STA-PT03087,2019-03-23,background,urban,17.2875,24
STA-PT03087,2019-03-24,background,urban,14.4375,24
STA-PT03087,2019-03-25,background,urban,34.083333333333336,24
STA-PT03087,2019-03-26,background,urban,21.641666666666666,24
STA-PT03087,2019-03-27,background,urban,19.870833333333334,24
STA-PT03087,2019-03-28,background,urban,30.295833333333334,24
STA-PT03087,2019-03-29,background,urban,30.754166666666666,24
STA-PT03087,2019-03-30,background,urban,41.62083333333334,24
STA-PT03087,2019-03-31,background,urban,32.65,24
STA-PT03087,2019-04-01,background,urban,26.966666666666665,24
STA-PT03087,2019-04-02,background,urban,21.4,24
STA-PT03087,2019-04-03,background,urban,13.991666666666667,24
STA-PT03087,2019-04-04,background,urban,12.379166666666666,24
STA-PT03087,2019-04-05,background,urban,12.445833333333333,24
STA-PT03087,2019-04-06,background,urban,8.733333333333333,24
STA-PT03087,2019-04-07,background,urban,6.675,24
STA-PT03087,2019-04-08,background,urban,16.308333333333334,24
STA-PT03087,2019-04-09,background,urban,10.258333333333333,24
STA-PT03087,2019-04-10,background,urban,12.2625,24
STA-PT03087,2019-04-11,background,urban,15.441666666666666,24
STA-PT03087,2019-04-12,background,urban,18.516666666666666,24
STA-PT03087,2019-04-13,background,urban,12.354166666666666,24
STA-PT03087,2019-04-14,background,urban,7.575,24
STA-PT03087,2019-04-15,background,urban,12.104166666666668,24
STA-PT03087,2019-04-16,background,urban,19.375,24
STA-PT03087,2019-04-17,background,urban,6.658333333333333,24
STA-PT03087,2019-04-18,background,urban,13.891666666666666,24
STA-PT03087,2019-04-19,background,urban,17.491666666666667,24
STA-PT03087,2019-04-20,background,urban,15.3125,24
STA-PT03087,2019-04-21,background,urban,11.4875,24
STA-PT03087,2019-04-22,background,urban,9.870833333333334,24
STA-PT03087,2019-04-23,background,urban,8.8125,24
STA-PT03087,2019-04-24,background,urban,6.791666666666667,24
STA-PT03087,2019-04-25,background,urban,5.879166666666666,24
STA-PT03087,2019-04-26,background,urban,14.458333333333334,24
STA-PT03087,2019-04-27,background,urban,12.604166666666666,24
STA-PT03087,2019-04-28,background,urban,21.8125,24
STA-PT03087,2019-04-29,background,urban,21.34583333333333,24
STA-PT03087,2019-04-30,background,urban,18.170833333333334,24
STA-PT03087,2019-05-01,background,urban,11.141666666666667,24
STA-PT03087,2019-05-02,background,urban,25.6625,24
STA-PT03087,2019-05-03,background,urban,32.975,24
STA-PT03087,2019-05-04,background,urban,19.75,24
STA-PT03087,2019-05-05,background,urban,29.9,24
STA-PT03087,2019-05-06,background,urban,8.15,24
STA-PT03087,2019-05-07,background,urban,8.441666666666666,24
STA-PT03087,2019-05-08,background,urban,14.454166666666667,24
STA-PT03087,2019-05-09,background,urban,11.978260869565217,23
STA-PT03087,2019-05-10,background,urban,8.970833333333333,24
STA-PT03087,2019-05-11,background,urban,14.025,24
STA-PT03087,2019-05-12,background,urban,14.458333333333334,24
STA-PT03087,2019-05-13,background,urban,20.758333333333333,24
STA-PT03087,2019-05-14,background,urban,19.141666666666666,24
STA-PT03087,2019-05-15,background,urban,27.591666666666665,24
STA-PT03087,2019-05-16,background,urban,9.516666666666667,24
STA-PT03087,2019-05-17,background,urban,10.045833333333334,24
STA-PT03087,2019-05-18,background,urban,7.420833333333333,24
STA-PT03087,2019-05-19,background,urban,9.333333333333334,24
STA-PT03087,2019-05-20,background,urban,8.841666666666667,24
STA-PT03087,2019-05-21,background,urban,8.241666666666667,24
STA-PT03087,2019-05-22,background,urban,12.895833333333334,24
STA-PT03087,2019-05-23,background,urban,9.6,24
STA-PT03087,2019-05-24,background,urban,10.654166666666667,24
STA-PT03087,2019-05-25,background,urban,12.766666666666666,24
STA-PT03087,2019-05-26,background,urban,12.129166666666666,24
STA-PT03087,2019-05-27,background,urban,8.329166666666666,24
STA-PT03087,2019-05-28,background,urban,12.533333333333333,24
STA-PT03087,2019-05-29,background,urban,15.0125,24
STA-PT03087,2019-05-30,background,urban,16.329166666666666,24
STA-PT03087,2019-05-31,background,urban,27.979166666666668,24
STA-PT03087,2019-06-01,background,urban,20.9875,24
STA-PT03087,2019-06-02,background,urban,16.0125,24
STA-PT03087,2019-06-03,background,urban,10.9375,24
STA-PT03087,2019-06-04,background,urban,8.1375,24
STA-PT03087,2019-06-05,background,urban,8.020833333333334,24
STA-PT03087,2019-06-06,background,urban,10.341666666666667,24
